account_name,date,value
04XX_E_T_US,2013-03-01,2.1
04XX_E_T_US,2013-04-01,2.1
04XX_E_T_US,2013-05-01,2.1
04XX_E_T_US,2013-06-01,2.1
04XX_E_T_US,2013-07-01,2.1
04XX_E_T_US,2013-08-01,2.1
04XX_E_T_US,2013-09-01,2.0
04XX_E_T_US,2013-10-01,2.0
04XX_E_T_US,2013-11-01,2.1
04XX_E_T_US,2013-12-01,2.0
04XX_E_T_US,2014-01-01,2.1
04XX_E_T_US,2014-02-01,2.1
04XX_E_T_US,2014-03-01,2.1
04XX_E_T_US,2014-04-01,2.1
04XX_E_T_US,2014-05-01,2.1
04XX_E_T_US,2014-06-01,2.1
04XX_E_T_US,2014-07-01,2.1
04XX_E_T_US,2014-08-01,2.1
04XX_E_T_US,2014-09-01,2.1
04XX_E_T_US,2014-10-01,2.1
04XX_E_T_US,2014-11-01,2.1
04XX_E_T_US,2014-12-01,2.0
04XX_E_T_US,2015-01-01,2.0
04XX_E_T_US,2015-02-01,2.0
04XX_E_T_US,2015-03-01,2.0
04XX_E_V_US,2012-01-01,2.5
04XX_E_V_US,2012-02-01,2.5
04XX_E_V_US,2012-03-01,2.5
04XX_E_V_US,2012-04-01,2.4
04XX_E_V_US,2012-05-01,2.4
04XX_E_V_US,2012-06-01,2.5
04XX_E_V_US,2012-07-01,2.5
04XX_E_V_US,2012-08-01,2.6
04XX_E_V_US,2012-09-01,2.6
04XX_E_V_US,2012-10-01,2.6
04XX_E_V_US,2012-11-01,2.7
04XX_E_V_US,2012-12-01,2.8
04XX_E_V_US,2013-01-01,2.8
04XX_E_V_US,2013-02-01,2.8
04XX_E_V_US,2013-03-01,2.8
04XX_E_V_US,2013-04-01,2.8
04XX_E_V_US,2013-05-01,2.8
04XX_E_V_US,2013-06-01,2.7
04XX_E_V_US,2013-07-01,2.8
04XX_E_V_US,2013-08-01,2.7
04XX_E_V_US,2013-09-01,2.6
04XX_E_V_US,2013-10-01,2.7
04XX_E_V_US,2013-11-01,2.7
04XX_E_V_US,2013-12-01,2.6
04XX_E_V_US,2014-01-01,2.6
04XX_E_V_US,2014-02-01,2.6
04XX_E_V_US,2014-03-01,2.6
04XX_E_V_US,2014-04-01,2.6
04XX_E_V_US,2014-05-01,2.6
04XX_E_V_US,2014-06-01,2.6
04XX_E_V_US,2014-07-01,2.6
04XX_E_V_US,2014-08-01,2.7
04XX_E_V_US,2014-09-01,2.7
04XX_E_V_US,2014-10-01,2.7
04XX_E_V_US,2014-11-01,2.6
04XX_E_V_US,2014-12-01,2.6
04XX_E_V_US,2015-01-01,2.5
04XX_E_V_US,2015-02-01,2.5
04XX_E_V_US,2015-03-01,2.5
04XX_P_US,2012-01-01,860.0
04XX_P_US,2012-02-01,876.0
04XX_P_US,2012-03-01,931.0
04XX_P_US,2012-04-01,909.0
04XX_P_US,2012-05-01,950.0
04XX_P_US,2012-06-01,922.0
04XX_P_US,2012-07-01,922.0
04XX_P_US,2012-08-01,939.0
04XX_P_US,2012-09-01,1002.0
04XX_P_US,2012-10-01,945.0
04XX_P_US,2012-11-01,920.0
04XX_P_US,2012-12-01,940.0
04XX_P_US,2013-01-01,843.0
04XX_P_US,2013-02-01,831.0
04XX_P_US,2013-03-01,866.0
04XX_P_US,2013-04-01,918.0
04XX_P_US,2013-05-01,938.0
04XX_P_US,2013-06-01,1001.0
04XX_P_US,2013-07-01,967.0
04XX_P_US,2013-08-01,980.0
04XX_P_US,2013-09-01,1036.0
04XX_P_US,2013-10-01,910.0
04XX_P_US,2013-11-01,871.0
04XX_P_US,2013-12-01,833.0
04XX_P_US,2014-01-01,801.0
04XX_P_US,2014-02-01,813.0
04XX_P_US,2014-03-01,773.0
04XX_P_US,2014-04-01,830.0
04XX_P_US,2014-05-01,784.0
04XX_P_US,2014-06-01,868.0
04XX_P_US,2014-07-01,853.0
04XX_P_US,2014-08-01,818.0
04XX_P_US,2014-09-01,869.0
04XX_P_US,2014-10-01,841.0
04XX_P_US,2014-11-01,769.0
04XX_P_US,2014-12-01,744.0
04XX_P_US,2015-01-01,671.0
04XX_P_US,2015-02-01,689.0
04XX_P_US,2015-03-01,731.0
04XX_T_US,2012-01-01,3240.0
04XX_T_US,2012-02-01,3354.0
04XX_T_US,2012-03-01,3455.0
04XX_T_US,2012-04-01,3579.0
04XX_T_US,2012-05-01,3690.0
04XX_T_US,2012-06-01,3711.0
04XX_T_US,2012-07-01,3640.0
04XX_T_US,2012-08-01,3741.0
04XX_T_US,2012-09-01,3657.0
04XX_T_US,2012-10-01,3589.0
04XX_T_US,2012-11-01,3463.0
04XX_T_US,2012-12-01,3426.0
04XX_T_US,2013-01-01,3218.0
04XX_T_US,2013-02-01,3177.0
04XX_T_US,2013-03-01,3222.0
04XX_T_US,2013-04-01,3377.0
04XX_T_US,2013-05-01,3469.0
04XX_T_US,2013-06-01,3453.0
04XX_T_US,2013-07-01,3490.0
04XX_T_US,2013-08-01,3473.0
04XX_T_US,2013-09-01,3605.0
04XX_T_US,2013-10-01,3547.0
04XX_T_US,2013-11-01,3424.0
04XX_T_US,2013-12-01,3234.0
04XX_T_US,2014-01-01,2995.0
04XX_T_US,2014-02-01,3004.0
04XX_T_US,2014-03-01,2987.0
04XX_T_US,2014-04-01,3190.0
04XX_T_US,2014-05-01,3239.0
04XX_T_US,2014-06-01,3272.0
04XX_T_US,2014-07-01,3324.0
04XX_T_US,2014-08-01,3282.0
04XX_T_US,2014-09-01,3400.0
04XX_T_US,2014-10-01,3453.0
04XX_T_US,2014-11-01,3282.0
04XX_T_US,2014-12-01,3219.0
04XX_T_US,2015-01-01,2986.0
04XX_T_US,2015-02-01,2993.0
04XX_T_US,2015-03-01,3147.0
04XX_V_US,2012-01-01,2380.0
04XX_V_US,2012-02-01,2478.0
04XX_V_US,2012-03-01,2524.0
04XX_V_US,2012-04-01,2670.0
04XX_V_US,2012-05-01,2740.0
04XX_V_US,2012-06-01,2790.0
04XX_V_US,2012-07-01,2717.0
04XX_V_US,2012-08-01,2803.0
04XX_V_US,2012-09-01,2655.0
04XX_V_US,2012-10-01,2644.0
04XX_V_US,2012-11-01,2542.0
04XX_V_US,2012-12-01,2486.0
04XX_V_US,2013-01-01,2375.0
04XX_V_US,2013-02-01,2347.0
04XX_V_US,2013-03-01,2357.0
04XX_V_US,2013-04-01,2458.0
04XX_V_US,2013-05-01,2531.0
04XX_V_US,2013-06-01,2452.0
04XX_V_US,2013-07-01,2523.0
04XX_V_US,2013-08-01,2493.0
04XX_V_US,2013-09-01,2570.0
04XX_V_US,2013-10-01,2638.0
04XX_V_US,2013-11-01,2554.0
04XX_V_US,2013-12-01,2401.0
04XX_V_US,2014-01-01,2195.0
04XX_V_US,2014-02-01,2191.0
04XX_V_US,2014-03-01,2213.0
04XX_V_US,2014-04-01,2360.0
04XX_V_US,2014-05-01,2455.0
04XX_V_US,2014-06-01,2404.0
04XX_V_US,2014-07-01,2471.0
04XX_V_US,2014-08-01,2465.0
04XX_V_US,2014-09-01,2532.0
04XX_V_US,2014-10-01,2612.0
04XX_V_US,2014-11-01,2513.0
04XX_V_US,2014-12-01,2475.0
04XX_V_US,2015-01-01,2315.0
04XX_V_US,2015-02-01,2304.0
04XX_V_US,2015-03-01,2416.0
05XX_E_MPCP_US,2012-01-01,2.1
05XX_E_MPCP_US,2012-02-01,2.2
05XX_E_MPCP_US,2012-03-01,2.2
05XX_E_MPCP_US,2012-04-01,3.1
05XX_E_MPCP_US,2012-05-01,2.3
05XX_E_MPCP_US,2012-06-01,2.8
05XX_E_MPCP_US,2012-07-01,2.7
05XX_E_MPCP_US,2012-08-01,3.8
05XX_E_MPCP_US,2012-09-01,2.2
05XX_E_MPCP_US,2012-10-01,3.4
05XX_E_MPCP_US,2012-11-01,2.1
05XX_E_MPCP_US,2012-12-01,3.0
05XX_E_MPCP_US,2013-01-01,2.1
05XX_E_MPCP_US,2013-02-01,2.9
05XX_E_MPCP_US,2013-03-01,3.6
05XX_E_MPCP_US,2013-04-01,2.7
05XX_E_MPCP_US,2013-05-01,2.1
05XX_E_MPCP_US,2013-06-01,7.2
05XX_E_MPCP_US,2013-07-01,4.2
05XX_E_MPCP_US,2013-08-01,3.6
05XX_E_MPCP_US,2013-09-01,3.3
05XX_E_MPCP_US,2013-10-01,2.5
05XX_E_MPCP_US,2013-11-01,3.0
05XX_E_MPCP_US,2013-12-01,1.9
05XX_E_MPCP_US,2014-01-01,3.9
05XX_E_MPCP_US,2014-02-01,3.0
05XX_E_MPCP_US,2014-03-01,2.1
05XX_E_MPCP_US,2014-04-01,2.7
05XX_E_MPCP_US,2014-05-01,3.1
05XX_E_MPCP_US,2014-06-01,3.4
05XX_E_MPCP_US,2014-07-01,3.0
05XX_E_MPCP_US,2014-08-01,2.7
05XX_E_MPCP_US,2014-09-01,3.2
05XX_E_MPCP_US,2014-10-01,2.3
05XX_E_MPCP_US,2014-11-01,1.9
05XX_E_MPCP_US,2014-12-01,2.1
05XX_E_MPCP_US,2015-01-01,2.5
05XX_E_MPCP_US,2015-02-01,1.9
05XX_E_MPCP_US,2015-03-01,2.4
05XX_E_MPCT_US,2012-01-01,1.8
05XX_E_MPCT_US,2012-02-01,1.9
05XX_E_MPCT_US,2012-03-01,1.8
05XX_E_MPCT_US,2012-04-01,2.5
05XX_E_MPCT_US,2012-05-01,1.9
05XX_E_MPCT_US,2012-06-01,2.3
05XX_E_MPCT_US,2012-07-01,2.3
05XX_E_MPCT_US,2012-08-01,3.2
05XX_E_MPCT_US,2012-09-01,2.0
05XX_E_MPCT_US,2012-10-01,2.9
05XX_E_MPCT_US,2012-11-01,1.8
05XX_E_MPCT_US,2012-12-01,2.5
05XX_E_MPCT_US,2013-01-01,1.7
05XX_E_MPCT_US,2013-02-01,2.4
05XX_E_MPCT_US,2013-03-01,2.9
05XX_E_MPCT_US,2013-04-01,2.2
05XX_E_MPCT_US,2013-05-01,1.8
05XX_E_MPCT_US,2013-06-01,5.5
05XX_E_MPCT_US,2013-07-01,3.4
05XX_E_MPCT_US,2013-08-01,3.0
05XX_E_MPCT_US,2013-09-01,2.8
05XX_E_MPCT_US,2013-10-01,2.1
05XX_E_MPCT_US,2013-11-01,2.5
05XX_E_MPCT_US,2013-12-01,1.6
05XX_E_MPCT_US,2014-01-01,3.1
05XX_E_MPCT_US,2014-02-01,2.4
05XX_E_MPCT_US,2014-03-01,1.8
05XX_E_MPCT_US,2014-04-01,2.2
05XX_E_MPCT_US,2014-05-01,2.5
05XX_E_MPCT_US,2014-06-01,2.7
05XX_E_MPCT_US,2014-07-01,2.5
05XX_E_MPCT_US,2014-08-01,2.3
05XX_E_MPCT_US,2014-09-01,2.7
05XX_E_MPCT_US,2014-10-01,2.0
05XX_E_MPCT_US,2014-11-01,1.6
05XX_E_MPCT_US,2014-12-01,1.7
05XX_E_MPCT_US,2015-01-01,2.0
05XX_E_MPCT_US,2015-02-01,1.6
05XX_E_MPCT_US,2015-03-01,2.0
05XX_E_MPCV_US,2012-01-01,2.0
05XX_E_MPCV_US,2012-02-01,1.6
05XX_E_MPCV_US,2012-03-01,1.9
05XX_E_MPCV_US,2012-04-01,2.0
05XX_E_MPCV_US,2012-05-01,2.2
05XX_E_MPCV_US,2012-06-01,2.2
05XX_E_MPCV_US,2012-07-01,2.7
05XX_E_MPCV_US,2012-08-01,2.4
05XX_E_MPCV_US,2012-09-01,3.1
05XX_E_MPCV_US,2012-10-01,2.6
05XX_E_MPCV_US,2012-11-01,2.0
05XX_E_MPCV_US,2012-12-01,2.1
05XX_E_MPCV_US,2013-01-01,2.0
05XX_E_MPCV_US,2013-02-01,2.7
05XX_E_MPCV_US,2013-03-01,2.0
05XX_E_MPCV_US,2013-04-01,2.0
05XX_E_MPCV_US,2013-05-01,2.1
05XX_E_MPCV_US,2013-06-01,2.5
05XX_E_MPCV_US,2013-07-01,3.4
05XX_E_MPCV_US,2013-08-01,2.2
05XX_E_MPCV_US,2013-09-01,2.4
05XX_E_MPCV_US,2013-10-01,2.9
05XX_E_MPCV_US,2013-11-01,2.3
05XX_E_MPCV_US,2013-12-01,1.9
05XX_E_MPCV_US,2014-01-01,2.1
05XX_E_MPCV_US,2014-02-01,1.9
05XX_E_MPCV_US,2014-03-01,2.3
05XX_E_MPCV_US,2014-04-01,2.0
05XX_E_MPCV_US,2014-05-01,2.4
05XX_E_MPCV_US,2014-06-01,2.7
05XX_E_MPCV_US,2014-07-01,2.5
05XX_E_MPCV_US,2014-08-01,2.9
05XX_E_MPCV_US,2014-09-01,3.0
05XX_E_MPCV_US,2014-10-01,2.2
05XX_E_MPCV_US,2014-11-01,1.8
05XX_E_MPCV_US,2014-12-01,2.0
05XX_E_MPCV_US,2015-01-01,1.6
05XX_E_MPCV_US,2015-02-01,1.6
05XX_E_MPCV_US,2015-03-01,1.4
05XX_E_P_US,2012-01-01,2.6
05XX_E_P_US,2012-02-01,2.6
05XX_E_P_US,2012-03-01,2.6
05XX_E_P_US,2012-04-01,2.6
05XX_E_P_US,2012-05-01,2.5
05XX_E_P_US,2012-06-01,2.6
05XX_E_P_US,2012-07-01,2.5
05XX_E_P_US,2012-08-01,2.6
05XX_E_P_US,2012-09-01,2.7
05XX_E_P_US,2012-10-01,2.6
05XX_E_P_US,2012-11-01,2.7
05XX_E_P_US,2012-12-01,2.7
05XX_E_P_US,2013-01-01,2.7
05XX_E_P_US,2013-02-01,2.8
05XX_E_P_US,2013-03-01,2.8
05XX_E_P_US,2013-04-01,2.8
05XX_E_P_US,2013-05-01,2.8
05XX_E_P_US,2013-06-01,3.1
05XX_E_P_US,2013-07-01,3.2
05XX_E_P_US,2013-08-01,3.2
05XX_E_P_US,2013-09-01,3.1
05XX_E_P_US,2013-10-01,3.1
05XX_E_P_US,2013-11-01,3.1
05XX_E_P_US,2013-12-01,3.1
05XX_E_P_US,2014-01-01,3.2
05XX_E_P_US,2014-02-01,3.1
05XX_E_P_US,2014-03-01,3.1
05XX_E_P_US,2014-04-01,3.2
05XX_E_P_US,2014-05-01,3.3
05XX_E_P_US,2014-06-01,3.0
05XX_E_P_US,2014-07-01,3.0
05XX_E_P_US,2014-08-01,2.9
05XX_E_P_US,2014-09-01,3.0
05XX_E_P_US,2014-10-01,3.0
05XX_E_P_US,2014-11-01,2.9
05XX_E_P_US,2014-12-01,3.0
05XX_E_P_US,2015-01-01,2.9
05XX_E_P_US,2015-02-01,2.9
05XX_E_P_US,2015-03-01,2.8
05XX_E_T_US,2012-01-01,2.3
05XX_E_T_US,2012-02-01,2.3
05XX_E_T_US,2012-03-01,2.3
05XX_E_T_US,2012-04-01,2.3
05XX_E_T_US,2012-05-01,2.2
05XX_E_T_US,2012-06-01,2.2
05XX_E_T_US,2012-07-01,2.2
05XX_E_T_US,2012-08-01,2.3
05XX_E_T_US,2012-09-01,2.3
05XX_E_T_US,2012-10-01,2.3
05XX_E_T_US,2012-11-01,2.3
05XX_E_T_US,2012-12-01,2.3
05XX_E_T_US,2013-01-01,2.3
05XX_E_T_US,2013-02-01,2.3
05XX_E_T_US,2013-03-01,2.3
05XX_E_T_US,2013-04-01,2.3
05XX_E_T_US,2013-05-01,2.3
05XX_E_T_US,2013-06-01,2.6
05XX_E_T_US,2013-07-01,2.7
05XX_E_T_US,2013-08-01,2.7
05XX_E_T_US,2013-09-01,2.6
05XX_E_T_US,2013-10-01,2.6
05XX_E_T_US,2013-11-01,2.6
05XX_E_T_US,2013-12-01,2.6
05XX_E_T_US,2014-01-01,2.7
05XX_E_T_US,2014-02-01,2.6
05XX_E_T_US,2014-03-01,2.6
05XX_E_T_US,2014-04-01,2.7
05XX_E_T_US,2014-05-01,2.7
05XX_E_T_US,2014-06-01,2.5
05XX_E_T_US,2014-07-01,2.5
05XX_E_T_US,2014-08-01,2.5
05XX_E_T_US,2014-09-01,2.5
05XX_E_T_US,2014-10-01,2.5
05XX_E_T_US,2014-11-01,2.5
05XX_E_T_US,2014-12-01,2.5
05XX_E_T_US,2015-01-01,2.4
05XX_E_T_US,2015-02-01,2.4
05XX_E_T_US,2015-03-01,2.3
05XX_E_V_US,2012-01-01,3.6
05XX_E_V_US,2012-02-01,3.5
05XX_E_V_US,2012-03-01,3.5
05XX_E_V_US,2012-04-01,3.4
05XX_E_V_US,2012-05-01,3.3
05XX_E_V_US,2012-06-01,3.3
05XX_E_V_US,2012-07-01,3.3
05XX_E_V_US,2012-08-01,3.3
05XX_E_V_US,2012-09-01,3.3
05XX_E_V_US,2012-10-01,3.3
05XX_E_V_US,2012-11-01,3.3
05XX_E_V_US,2012-12-01,3.3
05XX_E_V_US,2013-01-01,3.3
05XX_E_V_US,2013-02-01,3.3
05XX_E_V_US,2013-03-01,3.4
05XX_E_V_US,2013-04-01,3.4
05XX_E_V_US,2013-05-01,3.5
05XX_E_V_US,2013-06-01,3.5
05XX_E_V_US,2013-07-01,3.6
05XX_E_V_US,2013-08-01,3.5
05XX_E_V_US,2013-09-01,3.5
05XX_E_V_US,2013-10-01,3.5
05XX_E_V_US,2013-11-01,3.4
05XX_E_V_US,2013-12-01,3.5
05XX_E_V_US,2014-01-01,3.5
05XX_E_V_US,2014-02-01,3.4
05XX_E_V_US,2014-03-01,3.4
05XX_E_V_US,2014-04-01,3.4
05XX_E_V_US,2014-05-01,3.3
05XX_E_V_US,2014-06-01,3.2
05XX_E_V_US,2014-07-01,3.2
05XX_E_V_US,2014-08-01,3.3
05XX_E_V_US,2014-09-01,3.3
05XX_E_V_US,2014-10-01,3.3
05XX_E_V_US,2014-11-01,3.3
05XX_E_V_US,2014-12-01,3.2
05XX_E_V_US,2015-01-01,3.2
05XX_E_V_US,2015-02-01,3.2
05XX_E_V_US,2015-03-01,3.1
05XX_P_US,2012-01-01,4815.0
05XX_P_US,2012-02-01,4752.0
05XX_P_US,2012-03-01,5015.0
05XX_P_US,2012-04-01,5181.0
05XX_P_US,2012-05-01,5551.0
05XX_P_US,2012-06-01,6878.0
05XX_P_US,2012-07-01,7364.0
05XX_P_US,2012-08-01,7215.0
05XX_P_US,2012-09-01,6149.0
05XX_P_US,2012-10-01,5504.0
05XX_P_US,2012-11-01,5056.0
05XX_P_US,2012-12-01,4569.0
05XX_P_US,2013-01-01,4266.0
05XX_P_US,2013-02-01,4310.0
05XX_P_US,2013-03-01,4355.0
05XX_P_US,2013-04-01,4670.0
05XX_P_US,2013-05-01,5098.0
05XX_P_US,2013-06-01,6214.0
05XX_P_US,2013-07-01,6744.0
05XX_P_US,2013-08-01,6664.0
05XX_P_US,2013-09-01,5640.0
05XX_P_US,2013-10-01,5185.0
05XX_P_US,2013-11-01,4792.0
05XX_P_US,2013-12-01,4203.0
05XX_P_US,2014-01-01,4045.0
05XX_P_US,2014-02-01,4032.0
05XX_P_US,2014-03-01,4269.0
05XX_P_US,2014-04-01,4887.0
05XX_P_US,2014-05-01,5311.0
05XX_P_US,2014-06-01,6492.0
05XX_P_US,2014-07-01,6790.0
05XX_P_US,2014-08-01,6872.0
05XX_P_US,2014-09-01,5766.0
05XX_P_US,2014-10-01,5368.0
05XX_P_US,2014-11-01,4779.0
05XX_P_US,2014-12-01,4488.0
05XX_P_US,2015-01-01,4128.0
05XX_P_US,2015-02-01,4182.0
05XX_P_US,2015-03-01,4560.0
05XX_T_US,2012-01-01,5977.0
05XX_T_US,2012-02-01,5959.0
05XX_T_US,2012-03-01,6321.0
05XX_T_US,2012-04-01,6544.0
05XX_T_US,2012-05-01,7044.0
05XX_T_US,2012-06-01,8447.0
05XX_T_US,2012-07-01,8964.0
05XX_T_US,2012-08-01,8792.0
05XX_T_US,2012-09-01,7553.0
05XX_T_US,2012-10-01,6879.0
05XX_T_US,2012-11-01,6331.0
05XX_T_US,2012-12-01,5862.0
05XX_T_US,2013-01-01,5486.0
05XX_T_US,2013-02-01,5547.0
05XX_T_US,2013-03-01,5658.0
05XX_T_US,2013-04-01,6062.0
05XX_T_US,2013-05-01,6702.0
05XX_T_US,2013-06-01,7805.0
05XX_T_US,2013-07-01,8363.0
05XX_T_US,2013-08-01,8260.0
05XX_T_US,2013-09-01,7032.0
05XX_T_US,2013-10-01,6615.0
05XX_T_US,2013-11-01,6075.0
05XX_T_US,2013-12-01,5454.0
05XX_T_US,2014-01-01,5223.0
05XX_T_US,2014-02-01,5176.0
05XX_T_US,2014-03-01,5563.0
05XX_T_US,2014-04-01,6326.0
05XX_T_US,2014-05-01,6844.0
05XX_T_US,2014-06-01,8134.0
05XX_T_US,2014-07-01,8353.0
05XX_T_US,2014-08-01,8424.0
05XX_T_US,2014-09-01,7078.0
05XX_T_US,2014-10-01,6744.0
05XX_T_US,2014-11-01,6078.0
05XX_T_US,2014-12-01,5738.0
05XX_T_US,2015-01-01,5306.0
05XX_T_US,2015-02-01,5389.0
05XX_T_US,2015-03-01,5859.0
